Ano;Sigla;IGC (Contínuo);IGC (Faixa)
2021;IFSUDESTEMG;2430536858;3
2021;IFSUDESTEMG;2940779387;3
2021;IFSUDESTEMG;2890119389;3
2021;IFSUDESTEMG;3883235013;4
2021;IFSUDESTEMG;2492294448;3
2021;IFSUDESTEMG;3089183416;4
2021;IFSUDESTEMG;3017890085;4
2021;IFSUDESTEMG;3512451573;4
2021;IFSUDESTEMG;4123139024;5
2021;IFSUDESTEMG;3573005406;4
2021;IFSUDESTEMG;3114109;4
2021;IFSUDESTEMG;356986275;4
2021;IFSUDESTEMG;3225937454;4
2021;IFSUDESTEMG;2960656557;4
2021;IFSUDESTEMG;2622672816;3
2021;IFSUDESTEMG;3512507192;4
2021;IFSUDESTEMG;2988914465;4
2021;IFSUDESTEMG;3488239617;4
2021;IFSUDESTEMG;4081073545;5
2021;IFSUDESTEMG;2845015305;3
2021;IFSUDESTEMG;3846247682;4
2021;IFSUDESTEMG;2695885804;3
2021;IFSUDESTEMG;3373048788;4
2021;IFSUDESTEMG;2923411951;3
2021;IFSUDESTEMG;2245888744;3
2021;IFSUDESTEMG;3126550894;4
2021;IFSUDESTEMG;2965590173;4
2021;IFSUDESTEMG;3102641944;4
2021;IFSUL;2695885804;3
2021;IFSUL;3488239617;4
2021;IFSUL;2988914465;4
2021;IFSUL;2339542225;3
2021;IFSUL;3906819271;4
2021;IFSUL;336759351;4
2021;IFSUL;3997807128;5
2021;IFSUL;2403153013;3
2021;IFSUL;3335696579;4
2021;IFSUL;3722787753;4
2021;IFSUL;3576490485;4
2021;IFSUL;3027673073;4
2021;IFSUL;3512507192;4
2021;IFSUL;3324683138;4
2021;IFSUL;3729463207;4
2021;IFSUL;;
2021;IFSUL;2940779387;3
2021;IFSUL;2849506487;3
2021;IFSUL;335249821;4
2021;IFSUL;3278240164;4
2021;IFSUL;400329495;5
2021;IFSUL;2210827218;3
2021;IFSUL;3042680337;4
2021;IFSUL;3051728893;4
2021;IFSUL;3017890085;4
2021;IFSUL;3126550894;4
2021;IFSUL;3831764174;4
2021;IFSUL;2965590173;4
2021;IFSUL;2850843609;3
2021;IFSUL;3612885813;4
2021;IFSUL;3490974306;4
2021;IFSUL;3114109;4
2021;IFSUL;2890119389;3
2021;IFSUL;2849209604;3
2021;IFSUL;2688384493;3
2021;IFSUL;306536013;4
2021;IFSUL;2732657196;3
2021;IFSUL;3324348627;4
2021;IFSUL;3292811579;4
2021;IFSUL;2536784039;3
2021;IFSUL;3089183416;4
2021;IFSUL;2492294448;3
2021;IFSUL;4027566597;5
2021;IFSUL;3549260646;4
2021;IFSUL;3048186625;4
2021;IFSUL;4076238557;5
2021;IFSUL;3941658713;4
2021;IFSUL;293390235;3
2021;IFSUL;2496716327;3
2021;IFSUL;3377704888;4
2021;IFSUL;3512451573;4
2021;IFSUL;2845015305;3
2021;IFSUL;3506946459;4
2021;IFSUL;4123139024;5
2021;IFSUL;2245888744;3
2021;IFSUL;3508512042;4
2021;IFSUL;356986275;4
2021;IFSUL;2923411951;3
2021;IFSUL;2960656557;4
2021;IFSUL;3225937454;4
2021;IFSUL;3846247682;4
2021;IFSUL;2622672816;3
2021;IFSUL;3373048788;4
2021;IFSUL;3102641944;4
2021;IFSUL;4300489861;5
2021;IFSUL;2887219177;3
2021;IFSUL;4058092028;5
2021;IFSUL;3236517674;4
2021;IFSUL;405079264;5
2021;IFSUL;2927776053;3
2021;IFSUL;3441288643;4
2021;IFSUL;3491957869;4
2021;IFSUL;3266043925;4
2021;IFSUL;414065135;5
2021;IFSUL;2997071468;4
2021;IFSUL;2661805133;3
2021;IFSUL;3620471285;4
2021;IFSUL;4165353459;5
2021;IFSUL;2863039275;3
2021;IFSUL;313265412;4
2021;IFSUL;2641762914;3
2021;IFSUL;3189843941;4
2021;IFSUL;3611112844;4
2021;IFSUL;2825584097;3
2021;IFSUL;2328300919;3
2021;IFSUL;2856866334;3
2021;IFSUL;4302484121;5
2021;IFSUL;3509478483;4
2021;IFSUL;3222894241;4
2021;IFSUL;3291531494;4
2021;IFSUL;3573005406;4
2021;IFSUL;2835568588;3
2021;IFSUL;4081073545;5
2021;IFSUL;3390293399;4
2021;IFSUL;3307692363;4
2021;IFSUL;334620836;4
2021;IFSUL;3234727942;4
2021;IFSUL;3506472556;4
2021;IFSUL;3883235013;4
2021;IFSUL;3273782929;4
2021;IFSUL;2837679013;3
2021;IFSUL;2430536858;3
2021;IFSUL;3708137018;4
2021;IFSUL;3553983939;4
2021;IFSULDEMINAS;3509478483;4
2021;IFSULDEMINAS;3491957869;4
2021;IFSULDEMINAS;2695885804;3
2021;IFSULDEMINAS;3225937454;4
2021;IFSULDEMINAS;3846247682;4
2021;IFSULDEMINAS;2835568588;3
2021;IFSULDEMINAS;3576490485;4
2021;IFSULDEMINAS;356986275;4
2021;IFSULDEMINAS;3373048788;4
2021;IFSULDEMINAS;2960656557;4
2021;IFSULDEMINAS;414065135;5
2021;IFSULDEMINAS;2492294448;3
2021;IFSULDEMINAS;2328300919;3
2021;IFSULDEMINAS;3553983939;4
2021;IFSULDEMINAS;3508512042;4
2021;IFSULDEMINAS;3512507192;4
2021;IFSULDEMINAS;3488239617;4
2021;IFSULDEMINAS;3307692363;4
2021;IFSULDEMINAS;3708137018;4
2021;IFSULDEMINAS;3291531494;4
2021;IFSULDEMINAS;313265412;4
2021;IFSULDEMINAS;3048186625;4
2021;IFSULDEMINAS;2850843609;3
2021;IFSULDEMINAS;2688384493;3
2021;IFSULDEMINAS;2825584097;3
2021;IFSULDEMINAS;3114109;4
2021;IFSULDEMINAS;2890119389;3
2021;IFSULDEMINAS;2732657196;3
2021;IFSULDEMINAS;3549260646;4
2021;IFSULDEMINAS;3292811579;4
2021;IFSULDEMINAS;2536784039;3
2021;IFSULDEMINAS;4165353459;5
2021;IFSULDEMINAS;3335696579;4
2021;IFSULDEMINAS;4076238557;5
2021;IFSULDEMINAS;3612885813;4
2021;IFSULDEMINAS;3089183416;4
2021;IFSULDEMINAS;3620471285;4
2021;IFSULDEMINAS;3729463207;4
2021;IFSULDEMINAS;405079264;5
2021;IFSULDEMINAS;3941658713;4
2021;IFSULDEMINAS;2940779387;3
2021;IFSULDEMINAS;3324348627;4
2021;IFSULDEMINAS;3051728893;4
2021;IFSULDEMINAS;4027566597;5
2021;IFSULDEMINAS;306536013;4
2021;IFSULDEMINAS;2849209604;3
2021;IFSULDEMINAS;4300489861;5
2021;IFSULDEMINAS;2837679013;3
2021;IFSULDEMINAS;2496716327;3
2021;IFSULDEMINAS;400329495;5
2021;IFSULDEMINAS;334620836;4
2021;IFSULDEMINAS;2997071468;4
2021;IFSULDEMINAS;293390235;3
2021;IFSULDEMINAS;2856866334;3
2021;IFSULDEMINAS;3512451573;4
2021;IFSULDEMINAS;2988914465;4
2021;IFSULDEMINAS;336759351;4
2021;IFSULDEMINAS;3722787753;4
2021;IFSULDEMINAS;3027673073;4
2021;IFSULDEMINAS;335249821;4
2021;IFSULDEMINAS;4302484121;5
2021;IFSULDEMINAS;3883235013;4
2021;IFSULDEMINAS;3273782929;4
2021;IFSULDEMINAS;4081073545;5
2021;IFSULDEMINAS;3490974306;4
2021;IFSULDEMINAS;3573005406;4
2021;IFSULDEMINAS;4058092028;5
2021;IFSULDEMINAS;3377704888;4
2021;IFSULDEMINAS;3831764174;4
2021;IFSULDEMINAS;2923411951;3
2021;IFSULDEMINAS;2887219177;3
2021;IFSULDEMINAS;2927776053;3
2021;IFSULDEMINAS;3506472556;4
2021;IFSULDEMINAS;2849506487;3
2021;IFSULDEMINAS;3324683138;4
2021;IFSULDEMINAS;3506946459;4
2021;IFSULDEMINAS;3042680337;4
2021;IFSULDEMINAS;2339542225;3
2021;IFSULDEMINAS;3906819271;4
2021;IFSULDEMINAS;3278240164;4
2021;IFSULDEMINAS;3126550894;4
2021;IFSULDEMINAS;3266043925;4
2021;IFSULDEMINAS;2210827218;3
2021;IFSULDEMINAS;2430536858;3
2021;IFSULDEMINAS;3234727942;4
2021;IFSULDEMINAS;3236517674;4
2021;IFSULDEMINAS;3222894241;4
2021;IFSULDEMINAS;2845015305;3
2021;IFSULDEMINAS;;
2021;IFSULDEMINAS;3441288643;4
2021;IFSULDEMINAS;3390293399;4
2021;IFSULDEMINAS;2403153013;3
2021;IFSULDEMINAS;3997807128;5
2021;IFSULDEMINAS;4123139024;5
2021;IFSULDEMINAS;2245888744;3
2021;IFSULDEMINAS;2863039275;3
2021;IFSULDEMINAS;3102641944;4
2021;IFSULDEMINAS;3017890085;4
2021;IFSULDEMINAS;2965590173;4
2021;IFSULDEMINAS;2641762914;3
2021;IFSULDEMINAS;2622672816;3
2021;IFSULDEMINAS;3189843941;4
2021;IFSULDEMINAS;3611112844;4
2021;IFSULDEMINAS;2661805133;3
2021;IFTM;;
2021;IFTM;2661805133;3
2021;IFTM;3722787753;4
2021;IFTM;3941658713;4
2021;IFTM;2732657196;3
2021;IFTM;306536013;4
2021;IFTM;3612885813;4
2021;IFTM;2849209604;3
2021;IFTM;2837679013;3
2021;IFTM;3324683138;4
2021;IFTM;405079264;5
2021;IFTM;2988914465;4
2021;IFTM;293390235;3
2021;IFTM;335249821;4
2021;IFTM;3324348627;4
2021;IFTM;2887219177;3
2021;IFTM;3102641944;4
2021;IFTM;3051728893;4
2021;IFTM;2496716327;3
2021;IFTM;3553983939;4
2021;IFTM;2492294448;3
2021;IFTM;2845015305;3
2021;IFTM;3883235013;4
2021;IFTM;2856866334;3
2021;IFTM;3831764174;4
2021;IFTM;2927776053;3
2021;IFTM;3620471285;4
2021;IFTM;4027566597;5
2021;IFTM;334620836;4
2021;IFTM;2849506487;3
2021;IFTM;3278240164;4
2021;IFTM;3273782929;4
2021;IFTM;2430536858;3
2021;IFTM;3266043925;4
2021;IFTM;2863039275;3
2021;IFTM;3292811579;4
2021;IFTM;3377704888;4
2021;IFTM;3335696579;4
2021;IFTM;2890119389;3
2021;IFTM;3189843941;4
2021;IFTM;2695885804;3
2021;IFTM;2403153013;3
2021;IFTM;4302484121;5
2021;IFTM;3512451573;4
2021;IFTM;4081073545;5
2021;IFTM;3222894241;4
2021;IFTM;3506472556;4
2021;IFTM;3611112844;4
2021;IFTM;313265412;4
2021;IFTM;3508512042;4
2021;IFTM;3390293399;4
2021;IFTM;3089183416;4
2021;IFTM;356986275;4
2021;IFTM;2245888744;3
2021;IFTM;414065135;5
2021;IFTM;2835568588;3
2021;IFTM;4300489861;5
2021;IFTM;3373048788;4
2021;IFTM;3490974306;4
2021;IFTM;4058092028;5
2021;IFTM;2960656557;4
2021;IFTM;2641762914;3
2021;IFTM;400329495;5
2021;IFTM;3225937454;4
2021;IFTM;2923411951;3
2021;IFTM;3708137018;4
2021;IFTM;3846247682;4
2021;IFTM;2965590173;4
2021;IFTM;3126550894;4
2021;IFTM;3017890085;4
2021;IFTM;2940779387;3
2021;IFTM;2622672816;3
2021;IFTM;3291531494;4
2021;IFTM;2339542225;3
2021;IFTM;3027673073;4
2021;IFTM;3906819271;4
2021;IFTM;3441288643;4
2021;IFTM;3488239617;4
2021;IFTM;3997807128;5
2021;IFTM;3509478483;4
2021;IFTM;2850843609;3
2021;IFTM;2210827218;3
2021;IFTM;3048186625;4
2021;IFTM;3042680337;4
2021;IFTM;3307692363;4
2021;IFTM;3114109;4
2021;IFTM;336759351;4
2021;IFTM;4165353459;5
2021;IFTM;4123139024;5
2021;IFTM;3549260646;4
2021;IFTM;2825584097;3
2021;IFTM;3576490485;4
2021;IFTM;3729463207;4
2021;IFTM;3234727942;4
2021;IFTM;3506946459;4
2021;IFTM;2536784039;3
2021;IFTM;3491957869;4
2021;IFTM;4076238557;5
2021;IFTM;2688384493;3
2021;IFTM;2328300919;3
2021;IFTM;3236517674;4
2021;IFTM;3573005406;4
2021;IFTM;3512507192;4
2021;IFTM;2997071468;4
2021;IFTO;3997807128;5
2021;IFTO;2622672816;3
2021;IFTO;3612885813;4
2021;IFTO;2863039275;3
2021;IFTO;3941658713;4
2021;IFTO;3042680337;4
2021;IFTO;3611112844;4
2021;IFTO;3906819271;4
2021;IFTO;2825584097;3
2021;IFTO;405079264;5
2021;IFTO;2890119389;3
2021;IFTO;3506472556;4
2021;IFTO;3729463207;4
2021;IFTO;3831764174;4
2021;IFTO;2845015305;3
2021;IFTO;3222894241;4
2021;IFTO;3512451573;4
2021;IFTO;3708137018;4
2021;IFTO;3291531494;4
2021;IFTO;2997071468;4
2021;IFTO;3846247682;4
2021;IFTO;2849209604;3
2021;IFTO;2849506487;3
2021;IFTO;2887219177;3
2021;IFTO;3048186625;4
2021;IFTO;306536013;4
2021;IFTO;3234727942;4
2021;IFTO;3102641944;4
2021;IFTO;2732657196;3
2021;IFTO;3017890085;4
2021;IFTO;3266043925;4
2021;IFTO;3576490485;4
2021;IFTO;3620471285;4
2021;IFTO;313265412;4
2021;IFTO;2856866334;3
2021;IFTO;3225937454;4
2021;IFTO;400329495;5
2021;IFTO;356986275;4
2021;IFTO;3236517674;4
2021;IFTO;3324683138;4
2021;IFTO;2688384493;3
2021;IFTO;2496716327;3
2021;IFTO;414065135;5
2021;IFTO;334620836;4
2021;IFTO;2641762914;3
2021;IFTO;2988914465;4
2021;IFTO;3390293399;4
2021;IFTO;2837679013;3
2021;IFTO;3491957869;4
2021;IFTO;293390235;3
2021;IFTO;2492294448;3
2021;IFTO;2835568588;3
2021;IFTO;3488239617;4
2021;IFTO;3506946459;4
2021;IFTO;3883235013;4
2021;IFTO;4076238557;5
2021;IFTO;3373048788;4
2021;IFTO;336759351;4
2021;IFTO;3549260646;4
2021;IFTO;3335696579;4
2021;IFTO;4165353459;5
2021;IFTO;2965590173;4
2021;IFTO;2850843609;3
2021;IFTO;3441288643;4
2021;IFTO;3573005406;4
2021;IFTO;2403153013;3
2021;IFTO;2940779387;3
2021;IFTO;4302484121;5
2021;IFTO;3508512042;4
2021;IFTO;2960656557;4
2021;IFTO;3189843941;4
2021;IFTO;4081073545;5
2021;IFTO;335249821;4
2021;IFTO;2339542225;3
2021;IFTO;2695885804;3
2021;IFTO;3324348627;4
2021;IFTO;4300489861;5
2021;IFTO;2661805133;3
2021;IFTO;4058092028;5
2021;IFTO;3490974306;4
2021;IFTO;3722787753;4
2021;IFTO;2923411951;3
2021;IFTO;3553983939;4
2021;IFTO;2245888744;3
2021;IFTO;4027566597;5
2021;IFTO;3273782929;4
2021;IFTO;3126550894;4
2021;IFTO;3509478483;4
2021;IFTO;2328300919;3
2021;IFTO;2536784039;3
2021;IFTO;3377704888;4
2021;IFTO;3051728893;4
2021;IFTO;3307692363;4
2021;IFTO;2430536858;3
2021;IFTO;2210827218;3
2021;IFTO;3114109;4
2021;IFTO;3278240164;4
2021;IFTO;3027673073;4
2021;IFTO;3512507192;4
2021;IFTO;;
2021;IFTO;2927776053;3
2021;IFTO;3089183416;4
2021;IFTO;3292811579;4
2021;IFTO;4123139024;5
2021;UFABC;4027566597;5
2021;UFABC;3324348627;4
2021;UFABC;3491957869;4
2021;UFABC;2536784039;3
2021;UFABC;2856866334;3
2021;UFABC;3508512042;4
2021;UFABC;3549260646;4
2021;UFABC;4302484121;5
2021;UFABC;4300489861;5
2021;UFABC;3997807128;5
2021;UFABC;3573005406;4
2021;UFABC;3048186625;4
2021;UFABC;2492294448;3
2021;UFABC;2845015305;3
2021;UFABC;3114109;4
2021;UFABC;335249821;4
2021;UFABC;4076238557;5
2021;UFABC;2850843609;3
2021;UFABC;3506946459;4
2021;UFABC;3941658713;4
2021;UFABC;2339542225;3
2021;UFABC;;
2021;UFABC;2496716327;3
2021;UFABC;2849506487;3
2021;UFABC;3225937454;4
2021;UFABC;3051728893;4
2021;UFABC;3324683138;4
2021;UFABC;4123139024;5
2021;UFABC;2430536858;3
2021;UFABC;293390235;3
2021;UFABC;306536013;4
2021;UFABC;2661805133;3
2021;UFABC;3553983939;4
2021;UFABC;3234727942;4
2021;UFABC;2622672816;3
2021;UFABC;3490974306;4
2021;UFABC;3729463207;4
2021;UFABC;3883235013;4
2021;UFABC;3292811579;4
2021;UFABC;2887219177;3
2021;UFABC;2328300919;3
2021;UFABC;2890119389;3
2021;UFABC;3906819271;4
2021;UFABC;2210827218;3
2021;UFABC;3291531494;4
2021;UFABC;3042680337;4
2021;UFABC;3377704888;4
2021;UFABC;3441288643;4
2021;UFABC;3273782929;4
2021;UFABC;3611112844;4
2021;UFABC;3831764174;4
2021;UFABC;3512507192;4
2021;UFABC;3488239617;4
2021;UFABC;3512451573;4
2021;UFABC;414065135;5
2021;UFABC;2688384493;3
2021;UFABC;3390293399;4
2021;UFABC;2835568588;3
2021;UFABC;3373048788;4
2021;UFABC;2837679013;3
2021;UFABC;3102641944;4
2021;UFABC;2641762914;3
2021;UFABC;3266043925;4
2021;UFABC;3126550894;4
2021;UFABC;356986275;4
2021;UFABC;3620471285;4
2021;UFABC;3236517674;4
2021;UFABC;2960656557;4
2021;UFABC;3335696579;4
2021;UFABC;334620836;4
2021;UFABC;2940779387;3
2021;UFABC;3189843941;4
2021;UFABC;2997071468;4
2021;UFABC;2732657196;3
2021;UFABC;336759351;4
2021;UFABC;3089183416;4
2021;UFABC;2849209604;3
2021;UFABC;3846247682;4
2021;UFABC;2825584097;3
2021;UFABC;3278240164;4
2021;UFABC;3708137018;4
2021;UFABC;3612885813;4
2021;UFABC;4165353459;5
2021;UFABC;3222894241;4
2021;UFABC;313265412;4
2021;UFABC;2923411951;3
2021;UFABC;2403153013;3
2021;UFABC;2245888744;3
2021;UFABC;2927776053;3
2021;UFABC;4081073545;5
2021;UFABC;3017890085;4
2021;UFABC;3307692363;4
2021;UFABC;4058092028;5
2021;UFABC;3722787753;4
2021;UFABC;2863039275;3
2021;UFABC;3506472556;4
2021;UFABC;3027673073;4
2021;UFABC;2988914465;4
2021;UFABC;3509478483;4
2021;UFABC;2695885804;3
2021;UFABC;2965590173;4
2021;UFABC;3576490485;4
2021;UFABC;405079264;5
2021;UFABC;400329495;5
2021;UFAC;2849209604;3
2021;UFAC;4058092028;5
2021;UFAC;2641762914;3
2021;UFAC;3576490485;4
2021;UFAC;3027673073;4
2021;UFAC;4165353459;5
2021;UFAC;2863039275;3
2021;UFAC;3102641944;4
2021;UFAC;335249821;4
2021;UFAC;2245888744;3
2021;UFAC;3491957869;4
2021;UFAC;3307692363;4
2021;UFAC;293390235;3
2021;UFAC;4081073545;5
2021;UFAC;3390293399;4
2021;UFAC;2430536858;3
2021;UFAC;3883235013;4
2021;UFAC;4027566597;5
2021;UFAC;3509478483;4
2021;UFAC;2927776053;3
2021;UFAC;3089183416;4
2021;UFAC;3611112844;4
2021;UFAC;2496716327;3
2021;UFAC;3906819271;4
2021;UFAC;2845015305;3
2021;UFAC;3189843941;4
2021;UFAC;3490974306;4
2021;UFAC;2997071468;4
2021;UFAC;3553983939;4
2021;UFAC;3512507192;4
2021;UFAC;3612885813;4
2021;UFAC;313265412;4
2021;UFAC;400329495;5
2021;UFAC;2536784039;3
2021;UFAC;306536013;4
2021;UFAC;;
2021;UFAC;3512451573;4
2021;UFAC;2923411951;3
2021;UFAC;3573005406;4
2021;UFAC;2688384493;3
2021;UFAC;3222894241;4
2021;UFAC;3051728893;4
2021;UFAC;4076238557;5
2021;UFAC;3441288643;4
2021;UFAC;3846247682;4
2021;UFAC;2988914465;4
2021;UFAC;3273782929;4
2021;UFAC;3549260646;4
2021;UFAC;3941658713;4
2021;UFAC;3048186625;4
2021;UFAC;3506472556;4
2021;UFAC;3225937454;4
2021;UFAC;2622672816;3
2021;UFAC;2890119389;3
2021;UFAC;2856866334;3
2021;UFAC;3508512042;4
2021;UFAC;2492294448;3
2021;UFAC;3278240164;4
2021;UFAC;336759351;4
2021;UFAC;2965590173;4
2021;UFAC;4123139024;5
2021;UFAC;356986275;4
2021;UFAC;4300489861;5
2021;UFAC;3042680337;4
2021;UFAC;3620471285;4
2021;UFAC;2887219177;3
2021;UFAC;334620836;4
2021;UFAC;3722787753;4
2021;UFAC;3335696579;4
2021;UFAC;3377704888;4
2021;UFAC;3236517674;4
2021;UFAC;2661805133;3
2021;UFAC;3831764174;4
2021;UFAC;2960656557;4
2021;UFAC;3234727942;4
2021;UFAC;3017890085;4
2021;UFAC;2328300919;3
2021;UFAC;3324683138;4
2021;UFAC;3506946459;4
2021;UFAC;3373048788;4
2021;UFAC;3729463207;4
2021;UFAC;2825584097;3
2021;UFAC;3292811579;4
2021;UFAC;3997807128;5
2021;UFAC;405079264;5
2021;UFAC;3708137018;4
2021;UFAC;2339542225;3
2021;UFAC;3114109;4
2021;UFAC;2835568588;3
2021;UFAC;2210827218;3
2021;UFAC;3488239617;4
2021;UFAC;414065135;5
2021;UFAC;3266043925;4
2021;UFAC;2403153013;3
2021;UFAC;2849506487;3
2021;UFAC;3324348627;4
2021;UFAC;3126550894;4
2021;UFAC;3291531494;4
2021;UFAC;4302484121;5
2021;UFAC;2695885804;3
2021;UFAC;2850843609;3
2021;UFAC;2940779387;3
2021;UFAC;2837679013;3
2021;UFAC;2732657196;3
2021;UFAL;3377704888;4
2021;UFAL;3102641944;4
2021;UFAL;2695885804;3
2021;UFAL;3573005406;4
2021;UFAL;2849209604;3
2021;UFAL;4081073545;5
2021;UFAL;405079264;5
2021;UFAL;2661805133;3
2021;UFAL;2927776053;3
2021;UFAL;2887219177;3
2021;UFAL;3089183416;4
2021;UFAL;3273782929;4
2021;UFAL;3234727942;4
2021;UFAL;3236517674;4
2021;UFAL;3549260646;4
2021;UFAL;3506472556;4
2021;UFAL;3512507192;4
2021;UFAL;2923411951;3
2021;UFAL;3620471285;4
2021;UFAL;3441288643;4
2021;UFAL;2988914465;4
2021;UFAL;3846247682;4
2021;UFAL;4123139024;5
2021;UFAL;3512451573;4
2021;UFAL;3225937454;4
2021;UFAL;3729463207;4
2021;UFAL;3307692363;4
2021;UFAL;3611112844;4
2021;UFAL;3576490485;4
2021;UFAL;2622672816;3
2021;UFAL;2856866334;3
2021;UFAL;2403153013;3
2021;UFAL;3291531494;4
2021;UFAL;3222894241;4
2021;UFAL;2245888744;3
2021;UFAL;3708137018;4
2021;UFAL;2837679013;3
2021;UFAL;2845015305;3
2021;UFAL;3941658713;4
2021;UFAL;3508512042;4
2021;UFAL;3017890085;4
2021;UFAL;3506946459;4
2021;UFAL;3722787753;4
2021;UFAL;4302484121;5
2021;UFAL;2536784039;3
2021;UFAL;3490974306;4
2021;UFAL;2641762914;3
2021;UFAL;2688384493;3
2021;UFAL;2339542225;3
2021;UFAL;3883235013;4
2021;UFAL;4165353459;5
2021;UFAL;3997807128;5
2021;UFAL;293390235;3
2021;UFAL;3906819271;4
2021;UFAL;2430536858;3
2021;UFAL;4058092028;5
2021;UFAL;3048186625;4
2021;UFAL;2825584097;3
2021;UFAL;2496716327;3
2021;UFAL;3051728893;4
2021;UFAL;3553983939;4
2021;UFAL;2863039275;3
2021;UFAL;;
2021;UFAL;3612885813;4
2021;UFAL;3189843941;4
2021;UFAL;334620836;4
2021;UFAL;414065135;5
2021;UFAL;2890119389;3
2021;UFAL;2997071468;4
2021;UFAL;4076238557;5
2021;UFAL;2492294448;3
2021;UFAL;3027673073;4
2021;UFAL;400329495;5
2021;UFAL;3509478483;4
2021;UFAL;3390293399;4
2021;UFAL;2850843609;3
2021;UFAL;306536013;4
2021;UFAL;3114109;4
2021;UFAL;3324348627;4
2021;UFAL;3335696579;4
2021;UFAL;3042680337;4
2021;UFAL;2960656557;4
2021;UFAL;356986275;4
2021;UFAL;3831764174;4
2021;UFAL;3292811579;4
2021;UFAL;336759351;4
2021;UFAL;3373048788;4
2021;UFAL;2849506487;3
2021;UFAL;313265412;4
2021;UFAL;2835568588;3
2021;UFAL;4300489861;5
2021;UFAL;2328300919;3
2021;UFAL;3324683138;4
2021;UFAL;2732657196;3
2021;UFAL;2210827218;3
2021;UFAL;2940779387;3
2021;UFAL;3488239617;4
2021;UFAL;3491957869;4
2021;UFAL;3278240164;4
2021;UFAL;335249821;4
2021;UFAL;4027566597;5
2021;UFAL;3126550894;4
2021;UFAL;3266043925;4
2021;UFAL;2965590173;4
2021;UFAM;2849506487;3
2021;UFAM;3089183416;4
2021;UFAM;2732657196;3
2021;UFAM;3335696579;4
2021;UFAM;3906819271;4
2021;UFAM;3048186625;4
2021;UFAM;2890119389;3
2021;UFAM;2850843609;3
2021;UFAM;2688384493;3
2021;UFAM;3114109;4
2021;UFAM;3549260646;4
2021;UFAM;4076238557;5
2021;UFAM;3941658713;4
2021;UFAM;2695885804;3
2021;UFAM;2496716327;3
2021;UFAM;293390235;3
2021;UFAM;3234727942;4
2021;UFAM;3377704888;4
2021;UFAM;3506946459;4
2021;UFAM;2845015305;3
2021;UFAM;3126550894;4
2021;UFAM;3266043925;4
2021;UFAM;4123139024;5
2021;UFAM;3225937454;4
2021;UFAM;3324348627;4
2021;UFAM;2622672816;3
2021;UFAM;3512451573;4
2021;UFAM;3291531494;4
2021;UFAM;2988914465;4
2021;UFAM;3017890085;4
2021;UFAM;3488239617;4
2021;UFAM;2960656557;4
2021;UFAM;356986275;4
2021;UFAM;3373048788;4
2021;UFAM;3324683138;4
2021;UFAM;3612885813;4
2021;UFAM;3512507192;4
2021;UFAM;3846247682;4
2021;UFAM;2923411951;3
2021;UFAM;3236517674;4
2021;UFAM;2245888744;3
2021;UFAM;2210827218;3
2021;UFAM;335249821;4
2021;UFAM;3042680337;4
2021;UFAM;4058092028;5
2021;UFAM;4165353459;5
2021;UFAM;400329495;5
2021;UFAM;3573005406;4
2021;UFAM;405079264;5
2021;UFAM;3722787753;4
2021;UFAM;3491957869;4
2021;UFAM;3620471285;4
2021;UFAM;313265412;4
2021;UFAM;2965590173;4
2021;UFAM;3831764174;4
2021;UFAM;414065135;5
2021;UFAM;3189843941;4
2021;UFAM;3027673073;4
2021;UFAM;2927776053;3
2021;UFAM;2863039275;3
2021;UFAM;3576490485;4
2021;UFAM;2825584097;3
2021;UFAM;2997071468;4
2021;UFAM;2856866334;3
2021;UFAM;3278240164;4
2021;UFAM;3997807128;5
2021;UFAM;4302484121;5
2021;UFAM;3708137018;4
2021;UFAM;3509478483;4
2021;UFAM;3390293399;4
2021;UFAM;3222894241;4
2021;UFAM;2403153013;3
2021;UFAM;3508512042;4
2021;UFAM;4081073545;5
2021;UFAM;3102641944;4
2021;UFAM;3307692363;4
2021;UFAM;3441288643;4
2021;UFAM;4300489861;5
2021;UFAM;2887219177;3
2021;UFAM;336759351;4
2021;UFAM;2661805133;3
2021;UFAM;2328300919;3
2021;UFAM;2835568588;3
2021;UFAM;2641762914;3
2021;UFAM;3729463207;4
2021;UFAM;2940779387;3
2021;UFAM;3611112844;4
2021;UFAM;3506472556;4
2021;UFAM;3273782929;4
2021;UFAM;2339542225;3
2021;UFAM;4027566597;5
2021;UFAM;2837679013;3
2021;UFAM;3490974306;4
2021;UFAM;2430536858;3
2021;UFAM;3883235013;4
2021;UFAM;334620836;4
2021;UFAM;306536013;4
2021;UFAM;;
2021;UFAM;3292811579;4
2021;UFAM;2849209604;3
2021;UFAM;2536784039;3
2021;UFAM;2492294448;3
2021;UFAM;3553983939;4
2021;UFAM;3051728893;4
2021;UFAPE;3335696579;4
2021;UFAPE;3291531494;4
2021;UFAPE;3324683138;4
2021;UFAPE;;
2021;UFAPE;4123139024;5
2021;UFAPE;3708137018;4
2021;UFAPE;2856866334;3
2021;UFAPE;3831764174;4
2021;UFAPE;3089183416;4
2021;UFAPE;3883235013;4
2021;UFAPE;3027673073;4
2021;UFAPE;2641762914;3
2021;UFAPE;3051728893;4
2021;UFAPE;2328300919;3
2021;UFAPE;2245888744;3
2021;UFAPE;3266043925;4
2021;UFAPE;2622672816;3
2021;UFAPE;400329495;5
2021;UFAPE;293390235;3
