Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Eficiência Acadêmica | Concluídos;Eficiência Acadêmica | Concluídos %;Eficiência Acadêmica | Índice de Eficiência Acadêmica %;Eficiência Acadêmica | Número de Evadidos;Eficiência Acadêmica | Retidos;Eficiência Acadêmica | Retidos %;Eficiência Acadêmica | Taxa de Evasão %
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Pedagogia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;29;0,6744186046511628;1,0831571529245947;4;10;0,23255813953488372;0,09302325581395349
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Processos Gerenciais;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;39;0,38613861386138615;0,7281471004243282;31;31;0,3069306930693069;0,3069306930693069
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;60;0,9836065573770492;0,9836065573770492;1;;;0,01639344262295082
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;2640;0,9745293466223699;0,9745293466223699;69;;;0,02547065337763012
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;12;1;1;;;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;9;0,75;0,75;3;;;0,25
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;;;;5;7;0,5833333333333334;0,4166666666666667
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Qualificação Profissional - Produção Industrial;Qualificação Profissional (FIC);Produção Industrial;Produção Industrial;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;7;0,5833333333333334;0,5833333333333334;5;;;0,4166666666666667
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Qualificação Profissional - Produção Industrial;Qualificação Profissional (FIC);Produção Industrial;Produção Industrial;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;12;1;1;;;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Sistemas de Informação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;10;0,2857142857142857;0,4039408866995074;19;6;0,17142857142857143;0,5428571428571428
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Sistemas de Informação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;;;;1;;;1
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Sistemas de Informação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;0,0196078431372549;0,03594771241830065;35;15;0,29411764705882354;0,6862745098039216
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Integrado;Integral;Educação Presencial;Sem Programa Associado;294;0,7616580310880829;0,8626513611771105;68;24;0,06217616580310881;0,17616580310880828
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;14;0,5;0,5;14;;;0,5
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Agrimensura;Técnico;Infraestrutura;Geomática e Agrimensura;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;;;;21;14;0,4;0,6
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;88;0,55;0,5928571428571429;66;6;0,0375;0,4125
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Integral;Educação Presencial;Sem Programa Associado;18;0,3673469387755102;0,4326530612244899;27;4;0,08163265306122448;0,5510204081632653
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Automação Industrial;Técnico;Controle e Processos Industriais;Automação;Integrado;Integral;Educação Presencial;Sem Programa Associado;182;0,65;0,8059999999999999;68;30;0,10714285714285714;0,24285714285714285
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Edificações;Técnico;Infraestrutura;Civil;Integrado;Integral;Educação Presencial;Sem Programa Associado;260;0,7492795389048992;0,9227461845677697;51;36;0,1037463976945245;0,14697406340057637
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Edificações;Técnico;Infraestrutura;Civil;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;28;0,25925925925925924;0,40740740740740744;56;24;0,2222222222222222;0,5185185185185185
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Eletroeletrônica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Integral;Educação Presencial;Sem Programa Associado;23;0,696969696969697;0,7869012707722386;8;2;0,06060606060606061;0,24242424242424243
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Eletrônica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Integral;Educação Presencial;Sem Programa Associado;33;0,825;1,0607142857142857;2;5;0,125;0,05
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Eletrotécnica;Técnico;Controle e Processos Industriais;Elétrica;Integrado;Integral;Educação Presencial;Sem Programa Associado;62;0,6595744680851063;0,7182033096926714;28;4;0,0425531914893617;0,2978723404255319
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Eletrotécnica;Técnico;Controle e Processos Industriais;Elétrica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;19;0,5135135135135135;0,6380016380016379;14;4;0,10810810810810811;0,3783783783783784
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Informática;Técnico;Informação e Comunicação;Informática;Integrado;Integral;Educação Presencial;Sem Programa Associado;225;0,6540697674418605;0,797543135783946;85;34;0,09883720930232558;0,24709302325581395
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Manutenção Automotiva;Técnico;Controle e Processos Industriais;Mecânica;Integrado;Integral;Educação Presencial;Sem Programa Associado;16;0,5;0,532258064516129;15;1;0,03125;0,46875
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Manutenção Automotiva;Técnico;Controle e Processos Industriais;Mecânica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;9;0,5;0,5;9;;;0,5
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Mecânica;Técnico;Controle e Processos Industriais;Mecânica;Integrado;Integral;Educação Presencial;Sem Programa Associado;133;0,8364779874213837;0,8686502177068215;23;3;0,018867924528301886;0,14465408805031446
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Mecânica;Técnico;Controle e Processos Industriais;Mecânica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;35;0,3888888888888889;0,688034188034188;30;25;0,2777777777777778;0,3333333333333333
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Integrado;Integral;Educação Presencial;Sem Programa Associado;48;0,7058823529411765;0,726953467954346;19;1;0,014705882352941176;0,27941176470588236
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;15;0,45454545454545453;0,579937304075235;14;4;0,12121212121212122;0,42424242424242425
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Metalurgia;Técnico;Controle e Processos Industriais;Mecânica;Integrado;Integral;Educação Presencial;Sem Programa Associado;53;0,38686131386861317;0,6226624956551964;52;32;0,23357664233576642;0,3795620437956204
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Metalurgia;Técnico;Controle e Processos Industriais;Mecânica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;13;0,5909090909090909;0,6471861471861472;8;1;0,045454545454545456;0,36363636363636365
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Mineração;Técnico;Recursos Naturais;Recursos Minerais;Integrado;Integral;Educação Presencial;Sem Programa Associado;96;0,4682926829268293;0,7866092778574846;57;52;0,25365853658536586;0,2780487804878049
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Mineração;Técnico;Recursos Naturais;Recursos Minerais;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;31;0,248;0,39783333333333337;65;29;0,232;0,52
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Nutrição e Dietética;Técnico;Ambiente e Saúde;Saúde;Integrado;Integral;Educação Presencial;Sem Programa Associado;47;0,6714285714285714;0,9217917675544794;12;11;0,15714285714285714;0,17142857142857143
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Paisagismo;Técnico;Produção Cultural e Design;Conservação;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;13;0,40625;0,40625;19;;;0,59375
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Química;Técnico;Produção Industrial;Química;Integrado;Integral;Educação Presencial;Sem Programa Associado;41;0,803921568627451;0,8695478191276511;8;2;0,0392156862745098;0,1568627450980392
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;Integrado;Integral;Educação Presencial;Sem Programa Associado;36;0,9230769230769231;0,9230769230769231;3;;;0,07692307692307693
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;57;0,5089285714285714;0,6197842998585573;44;11;0,09821428571428571;0,39285714285714285
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Técnico em Sistemas de Energia Renovável;Técnico;Controle e Processos Industriais;Elétrica;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;;;;11;24;0,6857142857142857;0,3142857142857143
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFMG;Instituto Federal de Minas Gerais;Zootecnia;Bacharelado;Recursos Naturais;Pecuária;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;17;0,3617021276595745;0,58274231678487;19;11;0,23404255319148937;0,40425531914893614
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Administração;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;32;0,2689075630252101;0,5622612681436212;45;42;0,35294117647058826;0,37815126050420167
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Agente Comunitário de Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Saúde;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;675;0,5764304013663536;0,5764304013663536;496;;;0,42356959863364646
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Agente de Combate às Endemias;Qualificação Profissional (FIC);Ambiente e Saúde;Saúde;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;246;0,5336225596529284;0,5336225596529284;215;;;0,46637744034707157
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Agente de Desenvolvimento Cooperativista;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;23;0,575;0,575;17;;;0,425
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Agente de Recepção e Reservas em Meios de Hospedagem;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;74;0,33183856502242154;0,33183856502242154;149;;;0,6681614349775785
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Agricultor Familiar;Qualificação Profissional (FIC);Recursos Naturais;Agrícola;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;61;0,5041322314049587;0,5041322314049587;60;;;0,49586776859504134
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Agronomia;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;9;0,10465116279069768;0,29534883720930233;36;41;0,47674418604651164;0,4186046511627907
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;0,045454545454545456;0,08787878787878789;14;7;0,3181818181818182;0,6363636363636364
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;;;;77;44;0,36363636363636365;0,6363636363636364
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Artesão de Pintura em Tecido;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;2;0,11764705882352941;0,11764705882352941;15;;;0,8823529411764706
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;745;0,5020215633423181;0,5020215633423181;739;;;0,49797843665768193
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Assistente de Produção Cultural;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;33;0,33;0,33;67;;;0,67
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Assistente de Secretaria Escolar;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;75;0,6521739130434783;0,6521739130434783;40;;;0,34782608695652173
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Assistente Financeiro;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;265;0,41341653666146644;0,41341653666146644;376;;;0,5865834633385335
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Auxiliar Pedagógico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;57;0,41605839416058393;0,41605839416058393;80;;;0,583941605839416
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;7;0,1590909090909091;0,35942760942760943;20;17;0,38636363636363635;0,45454545454545453
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Condutor de Turismo em Espaços Culturais Locais;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Turismo;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;75;0,6198347107438017;0,6198347107438017;46;;;0,38016528925619836
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Condutor de Turismo em Unidades de Conservação Ambiental Local;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Turismo;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;109;0,615819209039548;0,615819209039548;68;;;0,384180790960452
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Cuidador de Idoso;Qualificação Profissional (FIC);Ambiente e Saúde;Saúde;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;137;0,5269230769230769;0,5269230769230769;123;;;0,47307692307692306
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Cuidador Infantil;Qualificação Profissional (FIC);Ambiente e Saúde;Saúde;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;176;0,6984126984126984;0,6984126984126984;76;;;0,30158730158730157
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Eletricista Instalador Predial de Baixa Tensão;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;19;0,5;0,5;19;;;0,5
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Engenharia Agronômica;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;17;0,4722222222222222;0,4722222222222222;19;;;0,5277777777777778
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Engenharia de Alimentos;Bacharelado;Produção Alimentícia;Alimentos;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;6;0,17647058823529413;0,21062618595825425;25;3;0,08823529411764706;0,7352941176470589
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Engenharia Florestal;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;12;0,35294117647058826;0,6070588235294118;13;9;0,2647058823529412;0,38235294117647056
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;669;0,6476282671829623;0,6476282671829623;364;;;0,35237173281703776
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Especialização (Lato Sensu) - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;98;0,7;0,7;42;;;0,3
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Especialização (Lato Sensu) - Produção Cultural e Design;Especialização (Lato Sensu);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;100;0,47619047619047616;0,47619047619047616;110;;;0,5238095238095238
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;;;;46;19;0,2923076923076923;0,7076923076923077
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Gestão Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;0,04;0,085;15;9;0,36;0,6
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;85;0,7142857142857143;0,7142857142857143;34;;;0,2857142857142857
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;69;0,5036496350364964;0,5036496350364964;68;;;0,49635036496350365
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;12;0,7058823529411765;0,7058823529411765;5;;;0,29411764705882354
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;8;1;1;;;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Inglês Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;9;1;1;;;;
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Libras - Licenciatura;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;UAB;48;0,5052631578947369;0,5052631578947369;47;;;0,49473684210526314
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;298;0,5912698412698413;0,5912698412698413;206;;;0,4087301587301587
2021;Sudeste;MG;Minas Gerais;Institutos Federais, Cefet's e Colégio Pedro II;IFNMG;Instituto Federal do Norte de Minas Gerais;Língua Brasileira de Sinais (Libras) ­ Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;114;0,32386363636363635;0,32386363636363635;238;;;0,6761363636363636
