Ano;Sigla;Área de Avaliação;CPC (Faixa)
2021;UFRGS;ENGENHARIA ELÉTRICA;4
2021;UFRGS;ENGENHARIA ELÉTRICA;5
2021;UFRGS;ENGENHARIA FLORESTAL;2
2021;UFRGS;ENGENHARIA FLORESTAL;3
2021;UFRGS;ENGENHARIA FLORESTAL;4
2021;UFRGS;ENGENHARIA FLORESTAL;5
2021;UFRGS;ENGENHARIA MECÂNICA;2
2021;UFRGS;ENGENHARIA MECÂNICA;3
2021;UFRGS;ENGENHARIA MECÂNICA;4
2021;UFRGS;ENGENHARIA MECÂNICA;5
2021;UFRGS;ENGENHARIA QUÍMICA;3
2021;UFRGS;ENGENHARIA QUÍMICA;4
2021;UFRGS;ENGENHARIA QUÍMICA;5
2021;UFRGS;FARMÁCIA;3
2021;UFRGS;FARMÁCIA;4
2021;UFRGS;FISIOTERAPIA;3
2021;UFRGS;FISIOTERAPIA;4
2021;UFRGS;FISIOTERAPIA;5
2021;UFRGS;FONOAUDIOLOGIA;3
2021;UFRGS;FONOAUDIOLOGIA;4
2021;UFRGS;MEDICINA;2
2021;UFRGS;MEDICINA;3
2021;UFRGS;MEDICINA;4
2021;UFRGS;MEDICINA VETERINÁRIA;2
2021;UFRGS;MEDICINA VETERINÁRIA;3
2021;UFRGS;MEDICINA VETERINÁRIA;4
2021;UFRGS;MEDICINA VETERINÁRIA;5
2021;UFRGS;NUTRIÇÃO;3
2021;UFRGS;NUTRIÇÃO;4
2021;UFRGS;NUTRIÇÃO;5
2021;UFRGS;ODONTOLOGIA;3
2021;UFRGS;ODONTOLOGIA;4
2021;UFRGS;ODONTOLOGIA;5
2021;UFRGS;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;UFRGS;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;UFRGS;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;UFRGS;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;UFRGS;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;UFRGS;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;UFRGS;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;UFRGS;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;UFRGS;TECNOLOGIA EM RADIOLOGIA;3
2021;UFRGS;TECNOLOGIA EM RADIOLOGIA;4
2021;UFRGS;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;UFRGS;ZOOTECNIA;2
2021;UFRGS;ZOOTECNIA;3
2021;UFRGS;ZOOTECNIA;4
2021;UFRGS;ZOOTECNIA;5
2021;UFRJ;AGRONOMIA;2
2021;UFRJ;AGRONOMIA;3
2021;UFRJ;AGRONOMIA;4
2021;UFRJ;AGRONOMIA;5
2021;UFRJ;ARQUITETURA E URBANISMO;3
2021;UFRJ;ARQUITETURA E URBANISMO;4
2021;UFRJ;ARQUITETURA E URBANISMO;5
2021;UFRJ;BIOMEDICINA;3
2021;UFRJ;BIOMEDICINA;4
2021;UFRJ;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;UFRJ;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;UFRJ;ENFERMAGEM;0
2021;UFRJ;ENFERMAGEM;3
2021;UFRJ;ENFERMAGEM;4
2021;UFRJ;ENFERMAGEM;5
2021;UFRJ;ENGENHARIA AMBIENTAL;0
2021;UFRJ;ENGENHARIA AMBIENTAL;3
2021;UFRJ;ENGENHARIA AMBIENTAL;4
2021;UFRJ;ENGENHARIA AMBIENTAL;5
2021;UFRJ;ENGENHARIA CIVIL;3
2021;UFRJ;ENGENHARIA CIVIL;4
2021;UFRJ;ENGENHARIA CIVIL;5
2021;UFRJ;ENGENHARIA DA COMPUTAÇÃO;3
2021;UFRJ;ENGENHARIA DA COMPUTAÇÃO;4
2021;UFRJ;ENGENHARIA DA COMPUTAÇÃO;5
2021;UFRJ;ENGENHARIA DE ALIMENTOS;3
2021;UFRJ;ENGENHARIA DE ALIMENTOS;4
2021;UFRJ;ENGENHARIA DE ALIMENTOS;5
2021;UFRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;UFRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;UFRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;UFRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;UFRJ;ENGENHARIA DE PRODUÇÃO;3
2021;UFRJ;ENGENHARIA DE PRODUÇÃO;4
2021;UFRJ;ENGENHARIA DE PRODUÇÃO;5
2021;UFRJ;ENGENHARIA ELÉTRICA;0
2021;UFRJ;ENGENHARIA ELÉTRICA;3
2021;UFRJ;ENGENHARIA ELÉTRICA;4
2021;UFRJ;ENGENHARIA ELÉTRICA;5
2021;UFRJ;ENGENHARIA FLORESTAL;2
2021;UFRJ;ENGENHARIA FLORESTAL;3
2021;UFRJ;ENGENHARIA FLORESTAL;4
2021;UFRJ;ENGENHARIA FLORESTAL;5
2021;UFRJ;ENGENHARIA MECÂNICA;2
2021;UFRJ;ENGENHARIA MECÂNICA;3
2021;UFRJ;ENGENHARIA MECÂNICA;4
2021;UFRJ;ENGENHARIA MECÂNICA;5
2021;UFRJ;ENGENHARIA QUÍMICA;3
2021;UFRJ;ENGENHARIA QUÍMICA;4
2021;UFRJ;ENGENHARIA QUÍMICA;5
2021;UFRJ;FARMÁCIA;3
2021;UFRJ;FARMÁCIA;4
2021;UFRJ;FISIOTERAPIA;3
2021;UFRJ;FISIOTERAPIA;4
2021;UFRJ;FISIOTERAPIA;5
2021;UFRJ;FONOAUDIOLOGIA;3
2021;UFRJ;FONOAUDIOLOGIA;4
2021;UFRJ;MEDICINA;2
2021;UFRJ;MEDICINA;3
2021;UFRJ;MEDICINA;4
2021;UFRJ;MEDICINA VETERINÁRIA;2
2021;UFRJ;MEDICINA VETERINÁRIA;3
2021;UFRJ;MEDICINA VETERINÁRIA;4
2021;UFRJ;MEDICINA VETERINÁRIA;5
2021;UFRJ;NUTRIÇÃO;3
2021;UFRJ;NUTRIÇÃO;4
2021;UFRJ;NUTRIÇÃO;5
2021;UFRJ;ODONTOLOGIA;3
2021;UFRJ;ODONTOLOGIA;4
2021;UFRJ;ODONTOLOGIA;5
2021;UFRJ;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;UFRJ;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;UFRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;UFRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;UFRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;UFRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;UFRJ;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;UFRJ;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;UFRJ;TECNOLOGIA EM RADIOLOGIA;3
2021;UFRJ;TECNOLOGIA EM RADIOLOGIA;4
2021;UFRJ;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;UFRJ;ZOOTECNIA;2
2021;UFRJ;ZOOTECNIA;3
2021;UFRJ;ZOOTECNIA;4
2021;UFRJ;ZOOTECNIA;5
2021;UFRN;AGRONOMIA;2
2021;UFRN;AGRONOMIA;3
2021;UFRN;AGRONOMIA;4
2021;UFRN;AGRONOMIA;5
2021;UFRN;ARQUITETURA E URBANISMO;3
2021;UFRN;ARQUITETURA E URBANISMO;4
2021;UFRN;ARQUITETURA E URBANISMO;5
2021;UFRN;BIOMEDICINA;3
2021;UFRN;BIOMEDICINA;4
2021;UFRN;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;UFRN;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;UFRN;ENFERMAGEM;0
2021;UFRN;ENFERMAGEM;3
2021;UFRN;ENFERMAGEM;4
2021;UFRN;ENFERMAGEM;5
2021;UFRN;ENGENHARIA AMBIENTAL;0
2021;UFRN;ENGENHARIA AMBIENTAL;3
2021;UFRN;ENGENHARIA AMBIENTAL;4
2021;UFRN;ENGENHARIA AMBIENTAL;5
2021;UFRN;ENGENHARIA CIVIL;3
2021;UFRN;ENGENHARIA CIVIL;4
2021;UFRN;ENGENHARIA CIVIL;5
2021;UFRN;ENGENHARIA DA COMPUTAÇÃO;3
2021;UFRN;ENGENHARIA DA COMPUTAÇÃO;4
2021;UFRN;ENGENHARIA DA COMPUTAÇÃO;5
2021;UFRN;ENGENHARIA DE ALIMENTOS;3
2021;UFRN;ENGENHARIA DE ALIMENTOS;4
2021;UFRN;ENGENHARIA DE ALIMENTOS;5
2021;UFRN;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;UFRN;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;UFRN;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;UFRN;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;UFRN;ENGENHARIA DE PRODUÇÃO;3
2021;UFRN;ENGENHARIA DE PRODUÇÃO;4
2021;UFRN;ENGENHARIA DE PRODUÇÃO;5
2021;UFRN;ENGENHARIA ELÉTRICA;0
2021;UFRN;ENGENHARIA ELÉTRICA;3
2021;UFRN;ENGENHARIA ELÉTRICA;4
2021;UFRN;ENGENHARIA ELÉTRICA;5
2021;UFRN;ENGENHARIA FLORESTAL;2
2021;UFRN;ENGENHARIA FLORESTAL;3
2021;UFRN;ENGENHARIA FLORESTAL;4
2021;UFRN;ENGENHARIA FLORESTAL;5
2021;UFRN;ENGENHARIA MECÂNICA;2
2021;UFRN;ENGENHARIA MECÂNICA;3
2021;UFRN;ENGENHARIA MECÂNICA;4
2021;UFRN;ENGENHARIA MECÂNICA;5
2021;UFRN;ENGENHARIA QUÍMICA;3
2021;UFRN;ENGENHARIA QUÍMICA;4
2021;UFRN;ENGENHARIA QUÍMICA;5
2021;UFRN;FARMÁCIA;3
2021;UFRN;FARMÁCIA;4
2021;UFRN;FISIOTERAPIA;3
2021;UFRN;FISIOTERAPIA;4
2021;UFRN;FISIOTERAPIA;5
2021;UFRN;FONOAUDIOLOGIA;3
2021;UFRN;FONOAUDIOLOGIA;4
2021;UFRN;MEDICINA;2
2021;UFRN;MEDICINA;3
2021;UFRN;MEDICINA;4
2021;UFRN;MEDICINA VETERINÁRIA;2
2021;UFRN;MEDICINA VETERINÁRIA;3
2021;UFRN;MEDICINA VETERINÁRIA;4
2021;UFRN;MEDICINA VETERINÁRIA;5
2021;UFRN;NUTRIÇÃO;3
2021;UFRN;NUTRIÇÃO;4
2021;UFRN;NUTRIÇÃO;5
2021;UFRN;ODONTOLOGIA;3
2021;UFRN;ODONTOLOGIA;4
2021;UFRN;ODONTOLOGIA;5
2021;UFRN;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;UFRN;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;UFRN;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;UFRN;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;UFRN;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;UFRN;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;UFRN;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;UFRN;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;UFRN;TECNOLOGIA EM RADIOLOGIA;3
2021;UFRN;TECNOLOGIA EM RADIOLOGIA;4
2021;UFRN;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;UFRN;ZOOTECNIA;2
2021;UFRN;ZOOTECNIA;3
2021;UFRN;ZOOTECNIA;4
2021;UFRN;ZOOTECNIA;5
2021;UFRPE;AGRONOMIA;2
2021;UFRPE;AGRONOMIA;3
2021;UFRPE;AGRONOMIA;4
2021;UFRPE;AGRONOMIA;5
2021;UFRPE;ARQUITETURA E URBANISMO;3
2021;UFRPE;ARQUITETURA E URBANISMO;4
2021;UFRPE;ARQUITETURA E URBANISMO;5
2021;UFRPE;BIOMEDICINA;3
2021;UFRPE;BIOMEDICINA;4
2021;UFRPE;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;UFRPE;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;UFRPE;ENFERMAGEM;0
2021;UFRPE;ENFERMAGEM;3
2021;UFRPE;ENFERMAGEM;4
2021;UFRPE;ENFERMAGEM;5
2021;UFRPE;ENGENHARIA AMBIENTAL;0
2021;UFRPE;ENGENHARIA AMBIENTAL;3
2021;UFRPE;ENGENHARIA AMBIENTAL;4
2021;UFRPE;ENGENHARIA AMBIENTAL;5
2021;UFRPE;ENGENHARIA CIVIL;3
2021;UFRPE;ENGENHARIA CIVIL;4
2021;UFRPE;ENGENHARIA CIVIL;5
2021;UFRPE;ENGENHARIA DA COMPUTAÇÃO;3
2021;UFRPE;ENGENHARIA DA COMPUTAÇÃO;4
2021;UFRPE;ENGENHARIA DA COMPUTAÇÃO;5
2021;UFRPE;ENGENHARIA DE ALIMENTOS;3
2021;UFRPE;ENGENHARIA DE ALIMENTOS;4
2021;UFRPE;ENGENHARIA DE ALIMENTOS;5
2021;UFRPE;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;UFRPE;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;UFRPE;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;UFRPE;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;UFRPE;ENGENHARIA DE PRODUÇÃO;3
2021;UFRPE;ENGENHARIA DE PRODUÇÃO;4
2021;UFRPE;ENGENHARIA DE PRODUÇÃO;5
2021;UFRPE;ENGENHARIA ELÉTRICA;0
2021;UFRPE;ENGENHARIA ELÉTRICA;3
2021;UFRPE;ENGENHARIA ELÉTRICA;4
2021;UFRPE;ENGENHARIA ELÉTRICA;5
2021;UFRPE;ENGENHARIA FLORESTAL;2
2021;UFRPE;ENGENHARIA FLORESTAL;3
2021;UFRPE;ENGENHARIA FLORESTAL;4
2021;UFRPE;ENGENHARIA FLORESTAL;5
2021;UFRPE;ENGENHARIA MECÂNICA;2
2021;UFRPE;ENGENHARIA MECÂNICA;3
2021;UFRPE;ENGENHARIA MECÂNICA;4
2021;UFRPE;ENGENHARIA MECÂNICA;5
2021;UFRPE;ENGENHARIA QUÍMICA;3
2021;UFRPE;ENGENHARIA QUÍMICA;4
2021;UFRPE;ENGENHARIA QUÍMICA;5
2021;UFRPE;FARMÁCIA;3
2021;UFRPE;FARMÁCIA;4
2021;UFRPE;FISIOTERAPIA;3
2021;UFRPE;FISIOTERAPIA;4
2021;UFRPE;FISIOTERAPIA;5
2021;UFRPE;FONOAUDIOLOGIA;3
2021;UFRPE;FONOAUDIOLOGIA;4
2021;UFRPE;MEDICINA;2
2021;UFRPE;MEDICINA;3
2021;UFRPE;MEDICINA;4
2021;UFRPE;MEDICINA VETERINÁRIA;2
2021;UFRPE;MEDICINA VETERINÁRIA;3
2021;UFRPE;MEDICINA VETERINÁRIA;4
2021;UFRPE;MEDICINA VETERINÁRIA;5
2021;UFRPE;NUTRIÇÃO;3
2021;UFRPE;NUTRIÇÃO;4
2021;UFRPE;NUTRIÇÃO;5
2021;UFRPE;ODONTOLOGIA;3
2021;UFRPE;ODONTOLOGIA;4
2021;UFRPE;ODONTOLOGIA;5
2021;UFRPE;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;UFRPE;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;UFRPE;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;UFRPE;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;UFRPE;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;UFRPE;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;UFRPE;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;UFRPE;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;UFRPE;TECNOLOGIA EM RADIOLOGIA;3
2021;UFRPE;TECNOLOGIA EM RADIOLOGIA;4
2021;UFRPE;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;UFRPE;ZOOTECNIA;2
2021;UFRPE;ZOOTECNIA;3
2021;UFRPE;ZOOTECNIA;4
2021;UFRPE;ZOOTECNIA;5
2021;UFRR;AGRONOMIA;2
2021;UFRR;AGRONOMIA;3
2021;UFRR;AGRONOMIA;4
2021;UFRR;AGRONOMIA;5
2021;UFRR;ARQUITETURA E URBANISMO;3
2021;UFRR;ARQUITETURA E URBANISMO;4
2021;UFRR;ARQUITETURA E URBANISMO;5
2021;UFRR;BIOMEDICINA;3
2021;UFRR;BIOMEDICINA;4
2021;UFRR;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;UFRR;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;UFRR;ENFERMAGEM;0
2021;UFRR;ENFERMAGEM;3
2021;UFRR;ENFERMAGEM;4
2021;UFRR;ENFERMAGEM;5
2021;UFRR;ENGENHARIA AMBIENTAL;0
2021;UFRR;ENGENHARIA AMBIENTAL;3
2021;UFRR;ENGENHARIA AMBIENTAL;4
2021;UFRR;ENGENHARIA AMBIENTAL;5
2021;UFRR;ENGENHARIA CIVIL;3
2021;UFRR;ENGENHARIA CIVIL;4
2021;UFRR;ENGENHARIA CIVIL;5
2021;UFRR;ENGENHARIA DA COMPUTAÇÃO;3
2021;UFRR;ENGENHARIA DA COMPUTAÇÃO;4
2021;UFRR;ENGENHARIA DA COMPUTAÇÃO;5
2021;UFRR;ENGENHARIA DE ALIMENTOS;3
2021;UFRR;ENGENHARIA DE ALIMENTOS;4
2021;UFRR;ENGENHARIA DE ALIMENTOS;5
2021;UFRR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;UFRR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;UFRR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;UFRR;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;UFRR;ENGENHARIA DE PRODUÇÃO;3
2021;UFRR;ENGENHARIA DE PRODUÇÃO;4
2021;UFRR;ENGENHARIA DE PRODUÇÃO;5
2021;UFRR;ENGENHARIA ELÉTRICA;0
2021;UFRR;ENGENHARIA ELÉTRICA;3
2021;UFRR;ENGENHARIA ELÉTRICA;4
2021;UFRR;ENGENHARIA ELÉTRICA;5
2021;UFRR;ENGENHARIA FLORESTAL;2
2021;UFRR;ENGENHARIA FLORESTAL;3
2021;UFRR;ENGENHARIA FLORESTAL;4
2021;UFRR;ENGENHARIA FLORESTAL;5
2021;UFRR;ENGENHARIA MECÂNICA;2
2021;UFRR;ENGENHARIA MECÂNICA;3
2021;UFRR;ENGENHARIA MECÂNICA;4
2021;UFRR;ENGENHARIA MECÂNICA;5
2021;UFRR;ENGENHARIA QUÍMICA;3
2021;UFRR;ENGENHARIA QUÍMICA;4
2021;UFRR;ENGENHARIA QUÍMICA;5
2021;UFRR;FARMÁCIA;3
2021;UFRR;FARMÁCIA;4
2021;UFRR;FISIOTERAPIA;3
2021;UFRR;FISIOTERAPIA;4
2021;UFRR;FISIOTERAPIA;5
2021;UFRR;FONOAUDIOLOGIA;3
2021;UFRR;FONOAUDIOLOGIA;4
2021;UFRR;MEDICINA;2
2021;UFRR;MEDICINA;3
2021;UFRR;MEDICINA;4
2021;UFRR;MEDICINA VETERINÁRIA;2
2021;UFRR;MEDICINA VETERINÁRIA;3
2021;UFRR;MEDICINA VETERINÁRIA;4
2021;UFRR;MEDICINA VETERINÁRIA;5
2021;UFRR;NUTRIÇÃO;3
2021;UFRR;NUTRIÇÃO;4
2021;UFRR;NUTRIÇÃO;5
2021;UFRR;ODONTOLOGIA;3
2021;UFRR;ODONTOLOGIA;4
2021;UFRR;ODONTOLOGIA;5
2021;UFRR;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;UFRR;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;UFRR;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;UFRR;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;UFRR;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;UFRR;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;UFRR;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;UFRR;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;UFRR;TECNOLOGIA EM RADIOLOGIA;3
2021;UFRR;TECNOLOGIA EM RADIOLOGIA;4
2021;UFRR;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;UFRR;ZOOTECNIA;2
2021;UFRR;ZOOTECNIA;3
2021;UFRR;ZOOTECNIA;4
2021;UFRR;ZOOTECNIA;5
2021;UFRRJ;AGRONOMIA;2
2021;UFRRJ;AGRONOMIA;3
2021;UFRRJ;AGRONOMIA;4
2021;UFRRJ;AGRONOMIA;5
2021;UFRRJ;ARQUITETURA E URBANISMO;3
2021;UFRRJ;ARQUITETURA E URBANISMO;4
2021;UFRRJ;ARQUITETURA E URBANISMO;5
2021;UFRRJ;BIOMEDICINA;3
2021;UFRRJ;BIOMEDICINA;4
2021;UFRRJ;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;UFRRJ;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;UFRRJ;ENFERMAGEM;0
2021;UFRRJ;ENFERMAGEM;3
2021;UFRRJ;ENFERMAGEM;4
2021;UFRRJ;ENFERMAGEM;5
2021;UFRRJ;ENGENHARIA AMBIENTAL;0
2021;UFRRJ;ENGENHARIA AMBIENTAL;3
2021;UFRRJ;ENGENHARIA AMBIENTAL;4
2021;UFRRJ;ENGENHARIA AMBIENTAL;5
2021;UFRRJ;ENGENHARIA CIVIL;3
2021;UFRRJ;ENGENHARIA CIVIL;4
2021;UFRRJ;ENGENHARIA CIVIL;5
2021;UFRRJ;ENGENHARIA DA COMPUTAÇÃO;3
2021;UFRRJ;ENGENHARIA DA COMPUTAÇÃO;4
2021;UFRRJ;ENGENHARIA DA COMPUTAÇÃO;5
2021;UFRRJ;ENGENHARIA DE ALIMENTOS;3
2021;UFRRJ;ENGENHARIA DE ALIMENTOS;4
2021;UFRRJ;ENGENHARIA DE ALIMENTOS;5
2021;UFRRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;UFRRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;UFRRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;UFRRJ;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;UFRRJ;ENGENHARIA DE PRODUÇÃO;3
2021;UFRRJ;ENGENHARIA DE PRODUÇÃO;4
2021;UFRRJ;ENGENHARIA DE PRODUÇÃO;5
2021;UFRRJ;ENGENHARIA ELÉTRICA;0
2021;UFRRJ;ENGENHARIA ELÉTRICA;3
2021;UFRRJ;ENGENHARIA ELÉTRICA;4
2021;UFRRJ;ENGENHARIA ELÉTRICA;5
2021;UFRRJ;ENGENHARIA FLORESTAL;2
2021;UFRRJ;ENGENHARIA FLORESTAL;3
2021;UFRRJ;ENGENHARIA FLORESTAL;4
2021;UFRRJ;ENGENHARIA FLORESTAL;5
2021;UFRRJ;ENGENHARIA MECÂNICA;2
2021;UFRRJ;ENGENHARIA MECÂNICA;3
2021;UFRRJ;ENGENHARIA MECÂNICA;4
2021;UFRRJ;ENGENHARIA MECÂNICA;5
2021;UFRRJ;ENGENHARIA QUÍMICA;3
2021;UFRRJ;ENGENHARIA QUÍMICA;4
2021;UFRRJ;ENGENHARIA QUÍMICA;5
2021;UFRRJ;FARMÁCIA;3
2021;UFRRJ;FARMÁCIA;4
2021;UFRRJ;FISIOTERAPIA;3
2021;UFRRJ;FISIOTERAPIA;4
2021;UFRRJ;FISIOTERAPIA;5
2021;UFRRJ;FONOAUDIOLOGIA;3
2021;UFRRJ;FONOAUDIOLOGIA;4
2021;UFRRJ;MEDICINA;2
2021;UFRRJ;MEDICINA;3
2021;UFRRJ;MEDICINA;4
2021;UFRRJ;MEDICINA VETERINÁRIA;2
2021;UFRRJ;MEDICINA VETERINÁRIA;3
2021;UFRRJ;MEDICINA VETERINÁRIA;4
2021;UFRRJ;MEDICINA VETERINÁRIA;5
2021;UFRRJ;NUTRIÇÃO;3
2021;UFRRJ;NUTRIÇÃO;4
2021;UFRRJ;NUTRIÇÃO;5
2021;UFRRJ;ODONTOLOGIA;3
2021;UFRRJ;ODONTOLOGIA;4
2021;UFRRJ;ODONTOLOGIA;5
2021;UFRRJ;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;UFRRJ;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;UFRRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;UFRRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;UFRRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;UFRRJ;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;UFRRJ;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;UFRRJ;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;UFRRJ;TECNOLOGIA EM RADIOLOGIA;3
2021;UFRRJ;TECNOLOGIA EM RADIOLOGIA;4
2021;UFRRJ;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;UFRRJ;ZOOTECNIA;2
2021;UFRRJ;ZOOTECNIA;3
2021;UFRRJ;ZOOTECNIA;4
2021;UFRRJ;ZOOTECNIA;5
2021;UFS;AGRONOMIA;2
2021;UFS;AGRONOMIA;3
2021;UFS;AGRONOMIA;4
2021;UFS;AGRONOMIA;5
2021;UFS;ARQUITETURA E URBANISMO;3
2021;UFS;ARQUITETURA E URBANISMO;4
2021;UFS;ARQUITETURA E URBANISMO;5
2021;UFS;BIOMEDICINA;3
2021;UFS;BIOMEDICINA;4
2021;UFS;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;UFS;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;UFS;ENFERMAGEM;0
2021;UFS;ENFERMAGEM;3
2021;UFS;ENFERMAGEM;4
2021;UFS;ENFERMAGEM;5
2021;UFS;ENGENHARIA AMBIENTAL;0
2021;UFS;ENGENHARIA AMBIENTAL;3
2021;UFS;ENGENHARIA AMBIENTAL;4
2021;UFS;ENGENHARIA AMBIENTAL;5
2021;UFS;ENGENHARIA CIVIL;3
2021;UFS;ENGENHARIA CIVIL;4
2021;UFS;ENGENHARIA CIVIL;5
2021;UFS;ENGENHARIA DA COMPUTAÇÃO;3
2021;UFS;ENGENHARIA DA COMPUTAÇÃO;4
2021;UFS;ENGENHARIA DA COMPUTAÇÃO;5
2021;UFS;ENGENHARIA DE ALIMENTOS;3
2021;UFS;ENGENHARIA DE ALIMENTOS;4
2021;UFS;ENGENHARIA DE ALIMENTOS;5
2021;UFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;UFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;UFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;UFS;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;UFS;ENGENHARIA DE PRODUÇÃO;3
2021;UFS;ENGENHARIA DE PRODUÇÃO;4
2021;UFS;ENGENHARIA DE PRODUÇÃO;5
2021;UFS;ENGENHARIA ELÉTRICA;0
2021;UFS;ENGENHARIA ELÉTRICA;3
2021;UFS;ENGENHARIA ELÉTRICA;4
2021;UFS;ENGENHARIA ELÉTRICA;5
2021;UFS;ENGENHARIA FLORESTAL;2
2021;UFS;ENGENHARIA FLORESTAL;3
2021;UFS;ENGENHARIA FLORESTAL;4
2021;UFS;ENGENHARIA FLORESTAL;5
