Ano;nomeUnidadeRecente;Área de Avaliação;CPC (Faixa)
2021;Campus Avançado Catalão;ENGENHARIA DE ALIMENTOS;5
2021;Campus Avançado Catalão;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Avançado Catalão;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Avançado Catalão;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Avançado Catalão;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Avançado Catalão;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Avançado Catalão;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Avançado Catalão;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Avançado Catalão;ENGENHARIA ELÉTRICA;0
2021;Campus Avançado Catalão;ENGENHARIA ELÉTRICA;3
2021;Campus Avançado Catalão;ENGENHARIA ELÉTRICA;4
2021;Campus Avançado Catalão;ENGENHARIA ELÉTRICA;5
2021;Campus Avançado Catalão;ENGENHARIA FLORESTAL;2
2021;Campus Avançado Catalão;ENGENHARIA FLORESTAL;3
2021;Campus Avançado Catalão;ENGENHARIA FLORESTAL;4
2021;Campus Avançado Catalão;ENGENHARIA FLORESTAL;5
2021;Campus Avançado Catalão;ENGENHARIA MECÂNICA;2
2021;Campus Avançado Catalão;ENGENHARIA MECÂNICA;3
2021;Campus Avançado Catalão;ENGENHARIA MECÂNICA;4
2021;Campus Avançado Catalão;ENGENHARIA MECÂNICA;5
2021;Campus Avançado Catalão;ENGENHARIA QUÍMICA;3
2021;Campus Avançado Catalão;ENGENHARIA QUÍMICA;4
2021;Campus Avançado Catalão;ENGENHARIA QUÍMICA;5
2021;Campus Avançado Catalão;FARMÁCIA;3
2021;Campus Avançado Catalão;FARMÁCIA;4
2021;Campus Avançado Catalão;FISIOTERAPIA;3
2021;Campus Avançado Catalão;FISIOTERAPIA;4
2021;Campus Avançado Catalão;FISIOTERAPIA;5
2021;Campus Avançado Catalão;FONOAUDIOLOGIA;3
2021;Campus Avançado Catalão;FONOAUDIOLOGIA;4
2021;Campus Avançado Catalão;MEDICINA;2
2021;Campus Avançado Catalão;MEDICINA;3
2021;Campus Avançado Catalão;MEDICINA;4
2021;Campus Avançado Catalão;MEDICINA VETERINÁRIA;2
2021;Campus Avançado Catalão;MEDICINA VETERINÁRIA;3
2021;Campus Avançado Catalão;MEDICINA VETERINÁRIA;4
2021;Campus Avançado Catalão;MEDICINA VETERINÁRIA;5
2021;Campus Avançado Catalão;NUTRIÇÃO;3
2021;Campus Avançado Catalão;NUTRIÇÃO;4
2021;Campus Avançado Catalão;NUTRIÇÃO;5
2021;Campus Avançado Catalão;ODONTOLOGIA;3
2021;Campus Avançado Catalão;ODONTOLOGIA;4
2021;Campus Avançado Catalão;ODONTOLOGIA;5
2021;Campus Avançado Catalão;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Avançado Catalão;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Avançado Catalão;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Avançado Catalão;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Avançado Catalão;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Avançado Catalão;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Avançado Catalão;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Avançado Catalão;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Avançado Catalão;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Avançado Catalão;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Avançado Catalão;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Avançado Catalão;ZOOTECNIA;2
2021;Campus Avançado Catalão;ZOOTECNIA;3
2021;Campus Avançado Catalão;ZOOTECNIA;4
2021;Campus Avançado Catalão;ZOOTECNIA;5
2021;Campus Avançado Conselheiro Lafaiete;AGRONOMIA;2
2021;Campus Avançado Conselheiro Lafaiete;AGRONOMIA;3
2021;Campus Avançado Conselheiro Lafaiete;AGRONOMIA;4
2021;Campus Avançado Conselheiro Lafaiete;AGRONOMIA;5
2021;Campus Avançado Conselheiro Lafaiete;ARQUITETURA E URBANISMO;3
2021;Campus Avançado Conselheiro Lafaiete;ARQUITETURA E URBANISMO;4
2021;Campus Avançado Conselheiro Lafaiete;ARQUITETURA E URBANISMO;5
2021;Campus Avançado Conselheiro Lafaiete;BIOMEDICINA;3
2021;Campus Avançado Conselheiro Lafaiete;BIOMEDICINA;4
2021;Campus Avançado Conselheiro Lafaiete;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Avançado Conselheiro Lafaiete;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Avançado Conselheiro Lafaiete;ENFERMAGEM;0
2021;Campus Avançado Conselheiro Lafaiete;ENFERMAGEM;3
2021;Campus Avançado Conselheiro Lafaiete;ENFERMAGEM;4
2021;Campus Avançado Conselheiro Lafaiete;ENFERMAGEM;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA AMBIENTAL;0
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA AMBIENTAL;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA AMBIENTAL;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA AMBIENTAL;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA CIVIL;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA CIVIL;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA CIVIL;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE ALIMENTOS;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE ALIMENTOS;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE ALIMENTOS;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA ELÉTRICA;0
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA ELÉTRICA;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA ELÉTRICA;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA ELÉTRICA;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA FLORESTAL;2
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA FLORESTAL;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA FLORESTAL;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA FLORESTAL;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA MECÂNICA;2
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA MECÂNICA;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA MECÂNICA;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA MECÂNICA;5
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA QUÍMICA;3
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA QUÍMICA;4
2021;Campus Avançado Conselheiro Lafaiete;ENGENHARIA QUÍMICA;5
2021;Campus Avançado Conselheiro Lafaiete;FARMÁCIA;3
2021;Campus Avançado Conselheiro Lafaiete;FARMÁCIA;4
2021;Campus Avançado Conselheiro Lafaiete;FISIOTERAPIA;3
2021;Campus Avançado Conselheiro Lafaiete;FISIOTERAPIA;4
2021;Campus Avançado Conselheiro Lafaiete;FISIOTERAPIA;5
2021;Campus Avançado Conselheiro Lafaiete;FONOAUDIOLOGIA;3
2021;Campus Avançado Conselheiro Lafaiete;FONOAUDIOLOGIA;4
2021;Campus Avançado Conselheiro Lafaiete;MEDICINA;2
2021;Campus Avançado Conselheiro Lafaiete;MEDICINA;3
2021;Campus Avançado Conselheiro Lafaiete;MEDICINA;4
2021;Campus Avançado Conselheiro Lafaiete;MEDICINA VETERINÁRIA;2
2021;Campus Avançado Conselheiro Lafaiete;MEDICINA VETERINÁRIA;3
2021;Campus Avançado Conselheiro Lafaiete;MEDICINA VETERINÁRIA;4
2021;Campus Avançado Conselheiro Lafaiete;MEDICINA VETERINÁRIA;5
2021;Campus Avançado Conselheiro Lafaiete;NUTRIÇÃO;3
2021;Campus Avançado Conselheiro Lafaiete;NUTRIÇÃO;4
2021;Campus Avançado Conselheiro Lafaiete;NUTRIÇÃO;5
2021;Campus Avançado Conselheiro Lafaiete;ODONTOLOGIA;3
2021;Campus Avançado Conselheiro Lafaiete;ODONTOLOGIA;4
2021;Campus Avançado Conselheiro Lafaiete;ODONTOLOGIA;5
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Avançado Conselheiro Lafaiete;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Avançado Conselheiro Lafaiete;ZOOTECNIA;2
2021;Campus Avançado Conselheiro Lafaiete;ZOOTECNIA;3
2021;Campus Avançado Conselheiro Lafaiete;ZOOTECNIA;4
2021;Campus Avançado Conselheiro Lafaiete;ZOOTECNIA;5
2021;Campus Avançado Coronel Vivida;AGRONOMIA;2
2021;Campus Avançado Coronel Vivida;AGRONOMIA;3
2021;Campus Avançado Coronel Vivida;AGRONOMIA;4
2021;Campus Avançado Coronel Vivida;AGRONOMIA;5
2021;Campus Avançado Coronel Vivida;ARQUITETURA E URBANISMO;3
2021;Campus Avançado Coronel Vivida;ARQUITETURA E URBANISMO;4
2021;Campus Avançado Coronel Vivida;ARQUITETURA E URBANISMO;5
2021;Campus Avançado Coronel Vivida;BIOMEDICINA;3
2021;Campus Avançado Coronel Vivida;BIOMEDICINA;4
2021;Campus Avançado Coronel Vivida;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Avançado Coronel Vivida;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Avançado Coronel Vivida;ENFERMAGEM;0
2021;Campus Avançado Coronel Vivida;ENFERMAGEM;3
2021;Campus Avançado Coronel Vivida;ENFERMAGEM;4
2021;Campus Avançado Coronel Vivida;ENFERMAGEM;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA AMBIENTAL;0
2021;Campus Avançado Coronel Vivida;ENGENHARIA AMBIENTAL;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA AMBIENTAL;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA AMBIENTAL;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA CIVIL;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA CIVIL;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA CIVIL;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE ALIMENTOS;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE ALIMENTOS;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE ALIMENTOS;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA ELÉTRICA;0
2021;Campus Avançado Coronel Vivida;ENGENHARIA ELÉTRICA;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA ELÉTRICA;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA ELÉTRICA;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA FLORESTAL;2
2021;Campus Avançado Coronel Vivida;ENGENHARIA FLORESTAL;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA FLORESTAL;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA FLORESTAL;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA MECÂNICA;2
2021;Campus Avançado Coronel Vivida;ENGENHARIA MECÂNICA;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA MECÂNICA;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA MECÂNICA;5
2021;Campus Avançado Coronel Vivida;ENGENHARIA QUÍMICA;3
2021;Campus Avançado Coronel Vivida;ENGENHARIA QUÍMICA;4
2021;Campus Avançado Coronel Vivida;ENGENHARIA QUÍMICA;5
2021;Campus Avançado Coronel Vivida;FARMÁCIA;3
2021;Campus Avançado Coronel Vivida;FARMÁCIA;4
2021;Campus Avançado Coronel Vivida;FISIOTERAPIA;3
2021;Campus Avançado Coronel Vivida;FISIOTERAPIA;4
2021;Campus Avançado Coronel Vivida;FISIOTERAPIA;5
2021;Campus Avançado Coronel Vivida;FONOAUDIOLOGIA;3
2021;Campus Avançado Coronel Vivida;FONOAUDIOLOGIA;4
2021;Campus Avançado Coronel Vivida;MEDICINA;2
2021;Campus Avançado Coronel Vivida;MEDICINA;3
2021;Campus Avançado Coronel Vivida;MEDICINA;4
2021;Campus Avançado Coronel Vivida;MEDICINA VETERINÁRIA;2
2021;Campus Avançado Coronel Vivida;MEDICINA VETERINÁRIA;3
2021;Campus Avançado Coronel Vivida;MEDICINA VETERINÁRIA;4
2021;Campus Avançado Coronel Vivida;MEDICINA VETERINÁRIA;5
2021;Campus Avançado Coronel Vivida;NUTRIÇÃO;3
2021;Campus Avançado Coronel Vivida;NUTRIÇÃO;4
2021;Campus Avançado Coronel Vivida;NUTRIÇÃO;5
2021;Campus Avançado Coronel Vivida;ODONTOLOGIA;3
2021;Campus Avançado Coronel Vivida;ODONTOLOGIA;4
2021;Campus Avançado Coronel Vivida;ODONTOLOGIA;5
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Avançado Coronel Vivida;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Avançado Coronel Vivida;ZOOTECNIA;2
2021;Campus Avançado Coronel Vivida;ZOOTECNIA;3
2021;Campus Avançado Coronel Vivida;ZOOTECNIA;4
2021;Campus Avançado Coronel Vivida;ZOOTECNIA;5
2021;Campus Avançado Diamantino;AGRONOMIA;2
2021;Campus Avançado Diamantino;AGRONOMIA;3
2021;Campus Avançado Diamantino;AGRONOMIA;4
2021;Campus Avançado Diamantino;AGRONOMIA;5
2021;Campus Avançado Diamantino;ARQUITETURA E URBANISMO;3
2021;Campus Avançado Diamantino;ARQUITETURA E URBANISMO;4
2021;Campus Avançado Diamantino;ARQUITETURA E URBANISMO;5
2021;Campus Avançado Diamantino;BIOMEDICINA;3
2021;Campus Avançado Diamantino;BIOMEDICINA;4
2021;Campus Avançado Diamantino;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Avançado Diamantino;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Avançado Diamantino;ENFERMAGEM;0
2021;Campus Avançado Diamantino;ENFERMAGEM;3
2021;Campus Avançado Diamantino;ENFERMAGEM;4
2021;Campus Avançado Diamantino;ENFERMAGEM;5
2021;Campus Avançado Diamantino;ENGENHARIA AMBIENTAL;0
2021;Campus Avançado Diamantino;ENGENHARIA AMBIENTAL;3
2021;Campus Avançado Diamantino;ENGENHARIA AMBIENTAL;4
2021;Campus Avançado Diamantino;ENGENHARIA AMBIENTAL;5
2021;Campus Avançado Diamantino;ENGENHARIA CIVIL;3
2021;Campus Avançado Diamantino;ENGENHARIA CIVIL;4
2021;Campus Avançado Diamantino;ENGENHARIA CIVIL;5
2021;Campus Avançado Diamantino;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Avançado Diamantino;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Avançado Diamantino;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Avançado Diamantino;ENGENHARIA DE ALIMENTOS;3
2021;Campus Avançado Diamantino;ENGENHARIA DE ALIMENTOS;4
2021;Campus Avançado Diamantino;ENGENHARIA DE ALIMENTOS;5
2021;Campus Avançado Diamantino;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Avançado Diamantino;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Avançado Diamantino;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Avançado Diamantino;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Avançado Diamantino;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Avançado Diamantino;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Avançado Diamantino;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Avançado Diamantino;ENGENHARIA ELÉTRICA;0
2021;Campus Avançado Diamantino;ENGENHARIA ELÉTRICA;3
2021;Campus Avançado Diamantino;ENGENHARIA ELÉTRICA;4
2021;Campus Avançado Diamantino;ENGENHARIA ELÉTRICA;5
2021;Campus Avançado Diamantino;ENGENHARIA FLORESTAL;2
2021;Campus Avançado Diamantino;ENGENHARIA FLORESTAL;3
2021;Campus Avançado Diamantino;ENGENHARIA FLORESTAL;4
2021;Campus Avançado Diamantino;ENGENHARIA FLORESTAL;5
2021;Campus Avançado Diamantino;ENGENHARIA MECÂNICA;2
2021;Campus Avançado Diamantino;ENGENHARIA MECÂNICA;3
2021;Campus Avançado Diamantino;ENGENHARIA MECÂNICA;4
2021;Campus Avançado Diamantino;ENGENHARIA MECÂNICA;5
2021;Campus Avançado Diamantino;ENGENHARIA QUÍMICA;3
2021;Campus Avançado Diamantino;ENGENHARIA QUÍMICA;4
2021;Campus Avançado Diamantino;ENGENHARIA QUÍMICA;5
2021;Campus Avançado Diamantino;FARMÁCIA;3
2021;Campus Avançado Diamantino;FARMÁCIA;4
2021;Campus Avançado Diamantino;FISIOTERAPIA;3
2021;Campus Avançado Diamantino;FISIOTERAPIA;4
2021;Campus Avançado Diamantino;FISIOTERAPIA;5
2021;Campus Avançado Diamantino;FONOAUDIOLOGIA;3
2021;Campus Avançado Diamantino;FONOAUDIOLOGIA;4
2021;Campus Avançado Diamantino;MEDICINA;2
2021;Campus Avançado Diamantino;MEDICINA;3
2021;Campus Avançado Diamantino;MEDICINA;4
2021;Campus Avançado Diamantino;MEDICINA VETERINÁRIA;2
2021;Campus Avançado Diamantino;MEDICINA VETERINÁRIA;3
2021;Campus Avançado Diamantino;MEDICINA VETERINÁRIA;4
2021;Campus Avançado Diamantino;MEDICINA VETERINÁRIA;5
2021;Campus Avançado Diamantino;NUTRIÇÃO;3
2021;Campus Avançado Diamantino;NUTRIÇÃO;4
2021;Campus Avançado Diamantino;NUTRIÇÃO;5
2021;Campus Avançado Diamantino;ODONTOLOGIA;3
2021;Campus Avançado Diamantino;ODONTOLOGIA;4
2021;Campus Avançado Diamantino;ODONTOLOGIA;5
2021;Campus Avançado Diamantino;TECNOLOGIA EM AGRONEGÓCIOS;3
2021;Campus Avançado Diamantino;TECNOLOGIA EM AGRONEGÓCIOS;4
2021;Campus Avançado Diamantino;TECNOLOGIA EM GESTÃO AMBIENTAL;0
2021;Campus Avançado Diamantino;TECNOLOGIA EM GESTÃO AMBIENTAL;3
2021;Campus Avançado Diamantino;TECNOLOGIA EM GESTÃO AMBIENTAL;4
2021;Campus Avançado Diamantino;TECNOLOGIA EM GESTÃO AMBIENTAL;5
2021;Campus Avançado Diamantino;TECNOLOGIA EM GESTÃO HOSPITALAR;3
2021;Campus Avançado Diamantino;TECNOLOGIA EM GESTÃO HOSPITALAR;4
2021;Campus Avançado Diamantino;TECNOLOGIA EM RADIOLOGIA;3
2021;Campus Avançado Diamantino;TECNOLOGIA EM RADIOLOGIA;4
2021;Campus Avançado Diamantino;TECNOLOGIA EM SEGURANÇA NO TRABALHO;4
2021;Campus Avançado Diamantino;ZOOTECNIA;2
2021;Campus Avançado Diamantino;ZOOTECNIA;3
2021;Campus Avançado Diamantino;ZOOTECNIA;4
2021;Campus Avançado Diamantino;ZOOTECNIA;5
2021;Campus Avançado Formoso do Araguaia;AGRONOMIA;2
2021;Campus Avançado Formoso do Araguaia;AGRONOMIA;3
2021;Campus Avançado Formoso do Araguaia;AGRONOMIA;4
2021;Campus Avançado Formoso do Araguaia;AGRONOMIA;5
2021;Campus Avançado Formoso do Araguaia;ARQUITETURA E URBANISMO;3
2021;Campus Avançado Formoso do Araguaia;ARQUITETURA E URBANISMO;4
2021;Campus Avançado Formoso do Araguaia;ARQUITETURA E URBANISMO;5
2021;Campus Avançado Formoso do Araguaia;BIOMEDICINA;3
2021;Campus Avançado Formoso do Araguaia;BIOMEDICINA;4
2021;Campus Avançado Formoso do Araguaia;EDUCAÇÃO FÍSICA (BACHARELADO);3
2021;Campus Avançado Formoso do Araguaia;EDUCAÇÃO FÍSICA (BACHARELADO);4
2021;Campus Avançado Formoso do Araguaia;ENFERMAGEM;0
2021;Campus Avançado Formoso do Araguaia;ENFERMAGEM;3
2021;Campus Avançado Formoso do Araguaia;ENFERMAGEM;4
2021;Campus Avançado Formoso do Araguaia;ENFERMAGEM;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA AMBIENTAL;0
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA AMBIENTAL;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA AMBIENTAL;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA AMBIENTAL;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA CIVIL;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA CIVIL;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA CIVIL;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DA COMPUTAÇÃO;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DA COMPUTAÇÃO;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DA COMPUTAÇÃO;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE ALIMENTOS;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE ALIMENTOS;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE ALIMENTOS;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;0
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE CONTROLE E AUTOMAÇÃO;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE PRODUÇÃO;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE PRODUÇÃO;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA DE PRODUÇÃO;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA ELÉTRICA;0
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA ELÉTRICA;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA ELÉTRICA;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA ELÉTRICA;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA FLORESTAL;2
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA FLORESTAL;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA FLORESTAL;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA FLORESTAL;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA MECÂNICA;2
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA MECÂNICA;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA MECÂNICA;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA MECÂNICA;5
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA QUÍMICA;3
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA QUÍMICA;4
2021;Campus Avançado Formoso do Araguaia;ENGENHARIA QUÍMICA;5
2021;Campus Avançado Formoso do Araguaia;FARMÁCIA;3
2021;Campus Avançado Formoso do Araguaia;FARMÁCIA;4
2021;Campus Avançado Formoso do Araguaia;FISIOTERAPIA;3
2021;Campus Avançado Formoso do Araguaia;FISIOTERAPIA;4
2021;Campus Avançado Formoso do Araguaia;FISIOTERAPIA;5
2021;Campus Avançado Formoso do Araguaia;FONOAUDIOLOGIA;3
2021;Campus Avançado Formoso do Araguaia;FONOAUDIOLOGIA;4
2021;Campus Avançado Formoso do Araguaia;MEDICINA;2
2021;Campus Avançado Formoso do Araguaia;MEDICINA;3
2021;Campus Avançado Formoso do Araguaia;MEDICINA;4
2021;Campus Avançado Formoso do Araguaia;MEDICINA VETERINÁRIA;2
